143	-0.3216	-1.2316	-0.4549	-0.7765	-0.1662	-1.0192	-0.4265	-0.5927	0.068	-0.7955	-0.4318	-0.3638	99.8162	73.52			
144	-0.3401	-1.1855	-0.4227	-0.7627	-0.2054	-0.9752	-0.3849	-0.5903	0.0539	-0.7608	-0.4074	-0.3535	99.8159	73.52			
145	-0.3313	-1.1448	-0.4067	-0.738	-0.1748	-0.9449	-0.3851	-0.5598	0.0603	-0.7301	-0.3953	-0.3349	99.8162	73.52			
146	-0.291	-1.089	-0.399	-0.6899	-0.1638	-0.8927	-0.3645	-0.5282	0.07	-0.6841	-0.3771	-0.3071	99.816	73.4603			
147	-0.3138	-1.0633	-0.3747	-0.6885	-0.187	-0.8881	-0.3505	-0.5376	0.07	-0.6841	-0.3771	-0.3071	99.817	73.524			
148	-0.3182	-1.0837	-0.3827	-0.7009	-0.2176	-0.9183	-0.3503	-0.568	0.043	-0.7108	-0.3769	-0.3339	99.8179	73.4682			
149	-0.3541	-1.1191	-0.3824	-0.7365	-0.225	-0.9532	-0.3641	-0.5891	0.0398	-0.7261	-0.383	-0.3432	99.8193	73.524			
150	-0.3945	-1.1748	-0.3901	-0.7846	-0.2862	-1.0136	-0.3637	-0.6499	-0.0141	-0.7795	-0.3827	-0.3968	99.8202	73.4682			
151	-0.4348	-1.2306	-0.3978	-0.8326	-0.3241	-1.0787	-0.3773	-0.7014	-0.0475	-0.8368	-0.3947	-0.4422	99.8213	73.4722			
152	-0.412	-1.2563	-0.4221	-0.8341	-0.2972	-1.0659	-0.3843	-0.6815	0.0237	-0.8028	-0.4133	-0.3896	99.8214	73.5757			
153	-0.2681	-1.1147	-0.4232	-0.6914	-0.1405	-0.8973	-0.3784	-0.5189	0.1142	-0.6768	-0.3955	-0.2813	99.8161	73.512			
154	-0.2594	-1.074	-0.4073	-0.6666	-0.1601	-0.8753	-0.3576	-0.5177	0.1174	-0.6614	-0.3895	-0.272	99.8168	73.516			
155	-0.2866	-1.0687	-0.391	-0.6776	-0.1368	-0.8799	-0.3715	-0.5084	0.0969	-0.6574	-0.3772	-0.2803	99.8175	73.516			
156	-0.2866	-1.0687	-0.391	-0.6776	-0.1601	-0.8753	-0.3576	-0.5177	0.1207	-0.6461	-0.3834	-0.2628	99.8183	73.5717			
157	-0.2866	-1.0687	-0.391	-0.6776	-0.1638	-0.8927	-0.3645	-0.5282	0.0937	-0.6728	-0.3833	-0.2896	99.8182	73.52			
158	-0.3269	-1.1244	-0.3987	-0.7256	-0.225	-0.9532	-0.3641	-0.5891	0.0635	-0.7148	-0.3892	-0.3257	99.8203	73.52			
159	-0.3673	-1.1802	-0.4064	-0.7737	-0.236	-1.0054	-0.3847	-0.6207	0.0096	-0.7681	-0.3889	-0.3793	99.8195	73.4642			
160	-0.4076	-1.2359	-0.4141	-0.8217	-0.2972	-1.0659	-0.3843	-0.6815	-0.0238	-0.8255	-0.4009	-0.4247	99.8202	73.4682			
161	-0.4523	-1.312	-0.4298	-0.8821	-0.3388	-1.1483	-0.4048	-0.7436	-0.0366	-0.8868	-0.4252	-0.4618	99.8224	73.528			
162	-0.4655	-1.3731	-0.4538	-0.9193	-0.4	-1.2088	-0.4044	-0.8044	-0.07	-0.9442	-0.4371	-0.5072	99.823	73.4722			
163	-0.4971	-1.3882	-0.4455	-0.9426	-0.3228	-1.1877	-0.4325	-0.7553	0.0044	-0.8948	-0.4497	-0.4453	99.8229	73.6911			
164	-0.3172	-1.2112	-0.4469	-0.7642	-0.1821	-0.9798	-0.3988	-0.5809	0.1046	-0.7228	-0.4137	-0.3092	99.8185	73.5637			
165	-0.3313	-1.1448	-0.4067	-0.738	-0.1442	-0.9147	-0.3853	-0.5294	0.1142	-0.6768	-0.3955	-0.2813	99.8166	73.6233			
166	-0.3225	-1.1041	-0.3907	-0.7132	-0.1907	-0.9055	-0.3574	-0.5481	0.0969	-0.6574	-0.3772	-0.2803	99.8196	73.5677			
167	-0.2822	-1.0483	-0.383	-0.6652	-0.1295	-0.8451	-0.3578	-0.4873	0.1271	-0.6154	-0.3713	-0.2442	99.8175	73.5677			
168	-0.2778	-1.0279	-0.375	-0.6528	-0.176	-0.8359	-0.3299	-0.5059	0.1303	-0.6001	-0.3652	-0.2349	99.8192	73.5677			
169	-0.3094	-1.043	-0.3667	-0.6761	-0.1564	-0.8579	-0.3507	-0.5071	0.1066	-0.6114	-0.359	-0.2525	99.8199	73.5677			
